tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
733,8/21/2015 23:42:31,8/21/2015 23:54:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16647,Subscriber,1958.0,1
275,8/21/2015 23:46:09,8/21/2015 23:50:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,15466,Subscriber,1984.0,2
900,8/21/2015 23:51:54,8/22/2015 00:06:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,23433,Subscriber,1989.0,2
808,8/22/2015 01:06:02,8/22/2015 01:19:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,22420,Subscriber,1985.0,1
678,8/22/2015 01:06:27,8/22/2015 01:17:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,22828,Subscriber,1982.0,1
737,8/22/2015 01:06:48,8/22/2015 01:19:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,22734,Subscriber,1980.0,1
394,8/22/2015 01:31:00,8/22/2015 01:37:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,15956,Customer,,0
438,8/22/2015 01:36:26,8/22/2015 01:43:45,301,E 2 St & Avenue B,40.72217444,-73.98368779,531,Forsyth St & Broome St,40.71893904,-73.99266288,17683,Subscriber,1994.0,1
431,8/22/2015 01:43:01,8/22/2015 01:50:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,291,Madison St & Montgomery St,40.713126,-73.984844,17438,Subscriber,1975.0,1
560,8/22/2015 01:48:02,8/22/2015 01:57:23,301,E 2 St & Avenue B,40.72217444,-73.98368779,502,Henry St & Grand St,40.714215,-73.981346,18701,Subscriber,1998.0,1
794,8/22/2015 03:01:59,8/22/2015 03:15:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,471,Grand St & Havemeyer St,40.71286844,-73.95698119,15861,Subscriber,1981.0,1
75,8/22/2015 03:15:12,8/22/2015 03:16:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,17651,Customer,,0
855,8/22/2015 03:18:18,8/22/2015 03:32:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17389,Customer,,0
329,8/22/2015 06:57:44,8/22/2015 07:03:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,21188,Subscriber,1974.0,1
1056,8/22/2015 07:18:40,8/22/2015 07:36:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,505,6 Ave & W 33 St,40.74901271,-73.98848395,22330,Customer,,0
262,8/22/2015 07:54:50,8/22/2015 07:59:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16433,Subscriber,1959.0,1
2182,8/22/2015 08:11:39,8/22/2015 08:48:01,301,E 2 St & Avenue B,40.72217444,-73.98368779,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,23699,Subscriber,1959.0,2
234,8/22/2015 08:17:11,8/22/2015 08:21:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,350,Clinton St & Grand St,40.71559509,-73.9870295,22604,Subscriber,1987.0,1
584,8/22/2015 08:18:58,8/22/2015 08:28:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,22482,Subscriber,1992.0,2
373,8/22/2015 08:21:19,8/22/2015 08:27:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15626,Subscriber,1990.0,2
1297,8/22/2015 08:38:39,8/22/2015 09:00:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,458,11 Ave & W 27 St,40.751396,-74.00522600000001,18305,Subscriber,1972.0,1
341,8/22/2015 08:40:33,8/22/2015 08:46:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,18373,Subscriber,1994.0,1
748,8/22/2015 08:48:02,8/22/2015 09:00:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,329,Greenwich St & N Moore St,40.72043411,-74.01020609,23476,Subscriber,1976.0,1
664,8/22/2015 08:58:26,8/22/2015 09:09:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,263,Elizabeth St & Hester St,40.717290000000006,-73.996375,17227,Subscriber,1981.0,1
834,8/22/2015 09:03:12,8/22/2015 09:17:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,268,Howard St & Centre St,40.71910537,-73.99973337,15956,Subscriber,1981.0,2
1020,8/22/2015 09:04:39,8/22/2015 09:21:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,15683,Subscriber,1990.0,1
969,8/22/2015 09:07:37,8/22/2015 09:23:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18739,Subscriber,1982.0,2
242,8/22/2015 09:18:26,8/22/2015 09:22:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,15401,Subscriber,1966.0,2
247,8/22/2015 09:19:23,8/22/2015 09:23:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,24260,Subscriber,1989.0,1
906,8/22/2015 09:39:27,8/22/2015 09:54:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17813,Subscriber,1986.0,2
751,8/22/2015 09:40:12,8/22/2015 09:52:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,405,Washington St & Gansevoort St,40.739323,-74.008119,14782,Subscriber,1967.0,1
384,8/22/2015 09:40:46,8/22/2015 09:47:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,21329,Subscriber,1989.0,1
711,8/22/2015 09:46:59,8/22/2015 09:58:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,386,Centre St & Worth St,40.71494807,-74.00234482,16557,Subscriber,1991.0,1
609,8/22/2015 10:10:37,8/22/2015 10:20:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,296,Division St & Bowery,40.71413089,-73.99704679999999,15254,Subscriber,1958.0,2
995,8/22/2015 10:14:08,8/22/2015 10:30:44,301,E 2 St & Avenue B,40.72217444,-73.98368779,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,21379,Subscriber,1956.0,1
1136,8/22/2015 10:26:09,8/22/2015 10:45:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,494,W 26 St & 8 Ave,40.74734825,-73.99723551,18398,Subscriber,1992.0,2
226,8/22/2015 10:29:47,8/22/2015 10:33:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19145,Subscriber,1992.0,1
545,8/22/2015 10:37:36,8/22/2015 10:46:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,20996,Subscriber,1986.0,1
465,8/22/2015 10:38:48,8/22/2015 10:46:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,361,Allen St & Hester St,40.71605866,-73.99190759,16102,Subscriber,1976.0,2
593,8/22/2015 10:50:40,8/22/2015 11:00:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19672,Customer,,0
555,8/22/2015 10:57:18,8/22/2015 11:06:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,382,University Pl & E 14 St,40.73492695,-73.99200509,19253,Subscriber,1986.0,1
576,8/22/2015 11:01:04,8/22/2015 11:10:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,20576,Subscriber,1979.0,1
1076,8/22/2015 11:02:44,8/22/2015 11:20:41,301,E 2 St & Avenue B,40.72217444,-73.98368779,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,21000,Subscriber,1967.0,1
462,8/22/2015 11:11:00,8/22/2015 11:18:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,22692,Subscriber,1990.0,2
457,8/22/2015 11:11:09,8/22/2015 11:18:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16677,Subscriber,1989.0,1
516,8/22/2015 11:11:38,8/22/2015 11:20:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17999,Subscriber,1965.0,1
348,8/22/2015 11:14:03,8/22/2015 11:19:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,487,E 20 St & FDR Drive,40.73314259,-73.97573881,22699,Subscriber,1986.0,1
337,8/22/2015 11:16:36,8/22/2015 11:22:13,301,E 2 St & Avenue B,40.72217444,-73.98368779,341,Stanton St & Mangin St,40.71782143,-73.97628939,18323,Subscriber,1989.0,1
1227,8/22/2015 11:21:14,8/22/2015 11:41:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,404,9 Ave & W 14 St,40.7405826,-74.00550867,21442,Subscriber,1958.0,1
314,8/22/2015 11:21:49,8/22/2015 11:27:04,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,18307,Subscriber,1993.0,1
453,8/22/2015 11:21:55,8/22/2015 11:29:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,14956,Subscriber,1993.0,1
224,8/22/2015 11:22:35,8/22/2015 11:26:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,394,E 9 St & Avenue C,40.72521311,-73.97768752,23577,Subscriber,1984.0,1
1252,8/22/2015 11:23:01,8/22/2015 11:43:54,301,E 2 St & Avenue B,40.72217444,-73.98368779,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18968,Customer,,0
1721,8/22/2015 11:24:59,8/22/2015 11:53:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,383,Greenwich Ave & Charles St,40.735238,-74.000271,16795,Customer,,0
519,8/22/2015 11:26:17,8/22/2015 11:34:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,335,Washington Pl & Broadway,40.72903917,-73.99404649,22534,Subscriber,1960.0,1
1376,8/22/2015 11:33:31,8/22/2015 11:56:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,315,South St & Gouverneur Ln,40.70355377,-74.00670227,18251,Subscriber,1985.0,1
1341,8/22/2015 11:34:08,8/22/2015 11:56:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16348,Subscriber,1985.0,2
263,8/22/2015 11:38:04,8/22/2015 11:42:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,266,Avenue D & E 8 St,40.72368361,-73.97574813,15584,Subscriber,1969.0,1
834,8/22/2015 11:38:05,8/22/2015 11:51:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,296,Division St & Bowery,40.71413089,-73.99704679999999,18947,Subscriber,1972.0,2
517,8/22/2015 11:48:46,8/22/2015 11:57:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,15304,Subscriber,1992.0,2
394,8/22/2015 11:49:34,8/22/2015 11:56:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16624,Subscriber,1979.0,1
437,8/22/2015 11:54:44,8/22/2015 12:02:02,301,E 2 St & Avenue B,40.72217444,-73.98368779,317,E 6 St & Avenue B,40.72453734,-73.98185424,21211,Subscriber,1985.0,1
266,8/22/2015 11:57:00,8/22/2015 12:01:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,22332,Subscriber,1987.0,2
1008,8/22/2015 12:00:46,8/22/2015 12:17:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,19991,Subscriber,1991.0,1
634,8/22/2015 12:10:51,8/22/2015 12:21:26,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,15973,Subscriber,1942.0,1
698,8/22/2015 12:11:37,8/22/2015 12:23:15,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,22209,Subscriber,1991.0,1
619,8/22/2015 12:21:15,8/22/2015 12:31:34,301,E 2 St & Avenue B,40.72217444,-73.98368779,303,Mercer St & Spring St,40.72362738,-73.99949601,21017,Subscriber,1986.0,1
514,8/22/2015 12:26:42,8/22/2015 12:35:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,21553,Subscriber,1972.0,1
1701,8/22/2015 12:27:04,8/22/2015 12:55:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,352,W 56 St & 6 Ave,40.76340613,-73.97722479,18097,Subscriber,1968.0,1
289,8/22/2015 12:30:40,8/22/2015 12:35:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,411,E 6 St & Avenue D,40.72228087,-73.97668709,17885,Subscriber,1972.0,1
938,8/22/2015 12:45:57,8/22/2015 13:01:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16557,Subscriber,1976.0,1
182,8/22/2015 12:47:04,8/22/2015 12:50:07,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,22412,Subscriber,1971.0,1
1707,8/22/2015 12:49:50,8/22/2015 13:18:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16475,Subscriber,1959.0,1
661,8/22/2015 12:50:30,8/22/2015 13:01:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20280,Subscriber,1971.0,1
273,8/22/2015 12:51:18,8/22/2015 12:55:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,237,E 11 St & 2 Ave,40.73047309,-73.98672378,22125,Subscriber,1990.0,1
231,8/22/2015 12:54:59,8/22/2015 12:58:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,511,E 14 St & Avenue B,40.72938685,-73.97772429,16861,Subscriber,1991.0,1
420,8/22/2015 12:56:02,8/22/2015 13:03:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,18545,Subscriber,1989.0,1
372,8/22/2015 12:56:47,8/22/2015 13:02:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16857,Subscriber,1988.0,1
1509,8/22/2015 13:03:03,8/22/2015 13:28:12,301,E 2 St & Avenue B,40.72217444,-73.98368779,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19550,Customer,,0
1516,8/22/2015 13:04:39,8/22/2015 13:29:55,301,E 2 St & Avenue B,40.72217444,-73.98368779,337,Old Slip & Front St,40.703799200000006,-74.00838676,19698,Customer,,0
1267,8/22/2015 13:13:36,8/22/2015 13:34:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,22078,Customer,,0
1274,8/22/2015 13:13:39,8/22/2015 13:34:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,15344,Customer,,0
926,8/22/2015 13:19:22,8/22/2015 13:34:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16334,Subscriber,1960.0,1
590,8/22/2015 13:25:02,8/22/2015 13:34:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,79,Franklin St & W Broadway,40.71911552,-74.00666661,22164,Subscriber,1983.0,1
451,8/22/2015 13:25:12,8/22/2015 13:32:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,408,Market St & Cherry St,40.71076228,-73.99400398,22455,Subscriber,1989.0,1
577,8/22/2015 13:27:57,8/22/2015 13:37:35,301,E 2 St & Avenue B,40.72217444,-73.98368779,174,E 25 St & 1 Ave,40.7381765,-73.97738662,23473,Subscriber,1988.0,1
298,8/22/2015 13:46:20,8/22/2015 13:51:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,23458,Subscriber,1985.0,1
380,8/22/2015 13:53:42,8/22/2015 14:00:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,22559,Subscriber,1990.0,1
1243,8/22/2015 14:00:05,8/22/2015 14:20:49,301,E 2 St & Avenue B,40.72217444,-73.98368779,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20062,Subscriber,1988.0,2
1947,8/22/2015 14:02:14,8/22/2015 14:34:42,301,E 2 St & Avenue B,40.72217444,-73.98368779,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17347,Subscriber,1985.0,1
461,8/22/2015 14:02:34,8/22/2015 14:10:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,22787,Subscriber,1979.0,1
285,8/22/2015 14:05:40,8/22/2015 14:10:25,301,E 2 St & Avenue B,40.72217444,-73.98368779,410,Suffolk St & Stanton St,40.72066442,-73.98517977,15115,Subscriber,1982.0,1
542,8/22/2015 14:30:04,8/22/2015 14:39:06,301,E 2 St & Avenue B,40.72217444,-73.98368779,128,MacDougal St & Prince St,40.72710258,-74.00297088,22835,Subscriber,1990.0,1
1084,8/22/2015 14:33:10,8/22/2015 14:51:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,24313,Subscriber,1983.0,1
1188,8/22/2015 14:45:31,8/22/2015 15:05:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,23954,Subscriber,1983.0,1
1003,8/22/2015 14:45:34,8/22/2015 15:02:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,23405,Subscriber,1983.0,1
365,8/22/2015 14:49:47,8/22/2015 14:55:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,18906,Subscriber,1957.0,1
959,8/22/2015 15:03:41,8/22/2015 15:19:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,223,W 13 St & 7 Ave,40.73781509,-73.99994661,22260,Subscriber,1988.0,1
1043,8/22/2015 15:04:38,8/22/2015 15:22:02,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,21264,Customer,,0
943,8/22/2015 15:08:49,8/22/2015 15:24:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,19069,Subscriber,1988.0,2
1913,8/22/2015 15:09:45,8/22/2015 15:41:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,363,West Thames St,40.70834698,-74.01713445,19598,Customer,,0
1080,8/22/2015 15:12:02,8/22/2015 15:30:03,301,E 2 St & Avenue B,40.72217444,-73.98368779,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,18667,Subscriber,1989.0,1
668,8/22/2015 15:13:44,8/22/2015 15:24:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,18791,Customer,,0
3240,8/22/2015 15:13:52,8/22/2015 16:07:52,301,E 2 St & Avenue B,40.72217444,-73.98368779,290,2 Ave & E 58 St,40.76020258,-73.96478473,24051,Customer,,0
556,8/22/2015 15:15:01,8/22/2015 15:24:17,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,19396,Customer,,0
1416,8/22/2015 15:22:32,8/22/2015 15:46:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,195,Liberty St & Broadway,40.70905623,-74.01043382,20537,Subscriber,1988.0,1
1424,8/22/2015 15:22:32,8/22/2015 15:46:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,195,Liberty St & Broadway,40.70905623,-74.01043382,18015,Subscriber,1990.0,1
374,8/22/2015 15:27:19,8/22/2015 15:33:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,20958,Subscriber,1989.0,1
365,8/22/2015 15:27:23,8/22/2015 15:33:29,301,E 2 St & Avenue B,40.72217444,-73.98368779,229,Great Jones St,40.72743423,-73.99379025,19460,Subscriber,1989.0,1
1602,8/22/2015 15:33:29,8/22/2015 16:00:11,301,E 2 St & Avenue B,40.72217444,-73.98368779,3117,Franklin St & Dupont St,40.735640000000004,-73.95866,22137,Subscriber,1971.0,1
346,8/22/2015 15:48:06,8/22/2015 15:53:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,22592,Subscriber,1992.0,1
247,8/22/2015 15:54:09,8/22/2015 15:58:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,433,E 13 St & Avenue A,40.72955361,-73.98057249,22502,Subscriber,1985.0,2
665,8/22/2015 15:55:33,8/22/2015 16:06:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,382,University Pl & E 14 St,40.73492695,-73.99200509,23251,Subscriber,1984.0,1
790,8/22/2015 15:56:58,8/22/2015 16:10:09,301,E 2 St & Avenue B,40.72217444,-73.98368779,2009,Catherine St & Monroe St,40.71117444,-73.99682619,20740,Customer,,0
1203,8/22/2015 16:04:45,8/22/2015 16:24:48,301,E 2 St & Avenue B,40.72217444,-73.98368779,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,21583,Subscriber,1979.0,1
344,8/22/2015 16:04:53,8/22/2015 16:10:37,301,E 2 St & Avenue B,40.72217444,-73.98368779,401,Allen St & Rivington St,40.72019576,-73.98997825,19739,Subscriber,1966.0,2
252,8/22/2015 16:05:14,8/22/2015 16:09:27,301,E 2 St & Avenue B,40.72217444,-73.98368779,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,17871,Subscriber,1972.0,1
473,8/22/2015 16:06:26,8/22/2015 16:14:19,301,E 2 St & Avenue B,40.72217444,-73.98368779,326,E 11 St & 1 Ave,40.72953837,-73.98426726,22856,Subscriber,1976.0,1
467,8/22/2015 16:12:26,8/22/2015 16:20:14,301,E 2 St & Avenue B,40.72217444,-73.98368779,303,Mercer St & Spring St,40.72362738,-73.99949601,16816,Subscriber,1986.0,1
642,8/22/2015 16:15:47,8/22/2015 16:26:30,301,E 2 St & Avenue B,40.72217444,-73.98368779,393,E 5 St & Avenue C,40.72299208,-73.97995466,23032,Subscriber,1984.0,1
219,8/22/2015 16:18:04,8/22/2015 16:21:43,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,16096,Subscriber,1986.0,1
434,8/22/2015 16:28:37,8/22/2015 16:35:51,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,16096,Subscriber,1966.0,1
245,8/22/2015 16:31:30,8/22/2015 16:35:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,301,E 2 St & Avenue B,40.72217444,-73.98368779,16147,Subscriber,1973.0,2
1359,8/22/2015 16:32:29,8/22/2015 16:55:08,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,19100,Subscriber,1984.0,1
1355,8/22/2015 16:32:41,8/22/2015 16:55:16,301,E 2 St & Avenue B,40.72217444,-73.98368779,259,South St & Whitehall St,40.70122128,-74.01234218,24295,Customer,,0
1970,8/22/2015 16:37:02,8/22/2015 17:09:53,301,E 2 St & Avenue B,40.72217444,-73.98368779,282,Kent Ave & S 11 St,40.70827295,-73.96834101,19596,Subscriber,1973.0,2
1482,8/22/2015 17:06:07,8/22/2015 17:30:50,301,E 2 St & Avenue B,40.72217444,-73.98368779,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,22337,Subscriber,1986.0,1
361,8/22/2015 17:07:29,8/22/2015 17:13:31,301,E 2 St & Avenue B,40.72217444,-73.98368779,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,21365,Subscriber,1956.0,1
530,8/22/2015 17:11:08,8/22/2015 17:19:58,301,E 2 St & Avenue B,40.72217444,-73.98368779,375,Mercer St & Bleecker St,40.72679454,-73.99695094,14708,Customer,,0
1709,8/22/2015 17:16:09,8/22/2015 17:44:39,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,15200,Customer,,0
1680,8/22/2015 17:16:38,8/22/2015 17:44:38,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17738,Customer,,0
1287,8/22/2015 17:19:38,8/22/2015 17:41:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,279,Peck Slip & Front St,40.707873,-74.00166999999999,16677,Subscriber,1965.0,2
1068,8/22/2015 17:25:43,8/22/2015 17:43:32,301,E 2 St & Avenue B,40.72217444,-73.98368779,250,Lafayette St & Jersey St,40.72456089,-73.99565293,22093,Subscriber,1981.0,2
